id,value
14107,ship
14108,dog
14109,airplane
14110,airplane
14111,ship
14112,automobile
14113,frog
14114,frog
14115,cat
14116,truck
14117,truck
14118,truck
14119,truck
14120,dog
14121,dog
14122,frog
14123,frog
14124,ship
14125,airplane
14126,bird
14127,deer
14128,ship
14129,frog
14130,frog
14131,ship
14132,airplane
14133,cat
14134,truck
14135,airplane
14136,dog
14137,bird
14138,frog
14139,deer
14140,truck
14141,truck
14142,truck
14143,dog
14144,dog
14145,automobile
14146,dog
14147,dog
14148,airplane
14149,automobile
14150,cat
14151,airplane
14152,truck
14153,deer
14154,frog
14155,truck
14156,deer
14157,cat
14158,truck
14159,ship
14160,automobile
14161,truck
14162,bird
14163,deer
14164,cat
14165,truck
14166,bird
14167,bird
14168,dog
14169,dog
14170,frog
14171,frog
14172,truck
14173,airplane
14174,deer
14175,truck
14176,cat
14177,dog
14178,horse
14179,dog
14180,airplane
14181,airplane
14182,frog
14183,horse
14184,ship
14185,frog
14186,frog
14187,deer
14188,truck
14189,deer
14190,airplane
14191,frog
14192,frog
14193,dog
14194,ship
14195,bird
14196,cat
14197,dog
14198,airplane
14199,ship
14200,frog
14201,airplane
14202,deer
14203,truck
14204,deer
14205,deer
14206,truck
14207,ship
14208,horse
14209,horse
14210,automobile
14211,cat
14212,airplane
14213,airplane
14214,bird
14215,truck
14216,horse
14217,cat
14218,deer
14219,ship
14220,truck
14221,ship
14222,cat
14223,frog
14224,frog
14225,ship
14226,ship
14227,ship
14228,frog
14229,automobile
14230,bird
14231,truck
14232,truck
14233,dog
14234,automobile
14235,bird
14236,frog
14237,airplane
14238,airplane
14239,automobile
14240,horse
14241,airplane
14242,airplane
14243,airplane
14244,bird
14245,automobile
14246,dog
14247,horse
14248,horse
14249,ship
14250,airplane
14251,bird
14252,truck
14253,automobile
14254,ship
14255,ship
14256,cat
14257,frog
14258,ship
14259,automobile
14260,horse
14261,ship
14262,ship
14263,truck
14264,truck
14265,horse
14266,ship
14267,truck
14268,dog
14269,frog
14270,horse
14271,automobile
14272,ship
14273,horse
14274,ship
14275,frog
14276,horse
14277,deer
14278,ship
14279,automobile
14280,bird
14281,automobile
14282,horse
14283,truck
14284,airplane
14285,frog
14286,truck
14287,deer
14288,airplane
14289,truck
14290,ship
14291,dog
14292,ship
14293,frog
14294,ship
14295,frog
14296,airplane
14297,ship
14298,frog
14299,deer
14300,airplane
14301,dog
14302,bird
14303,bird
14304,deer
14305,automobile
14306,ship
14307,ship
14308,cat
14309,airplane
14310,automobile
14311,horse
14312,ship
14313,ship
14314,deer
14315,ship
14316,horse
14317,automobile
14318,airplane
14319,truck
14320,ship
14321,ship
14322,horse
14323,automobile
14324,deer
14325,dog
14326,horse
14327,ship
14328,automobile
14329,airplane
14330,automobile
14331,airplane
14332,ship
14333,dog
14334,deer
14335,ship
14336,cat
14337,airplane
14338,dog
14339,frog
14340,horse
14341,airplane
14342,airplane
14343,frog
14344,bird
14345,frog
14346,ship
14347,airplane
14348,airplane
14349,deer
14350,bird
14351,bird
14352,dog
14353,dog
14354,deer
14355,deer
14356,airplane
14357,cat
14358,dog
14359,horse
14360,airplane
14361,truck
14362,ship
14363,horse
14364,ship
14365,deer
14366,cat
14367,frog
14368,frog
14369,automobile
14370,bird
14371,deer
14372,frog
14373,horse
14374,dog
14375,truck
14376,ship
14377,frog
14378,truck
14379,frog
14380,truck
14381,automobile
14382,ship
14383,airplane
14384,airplane
14385,deer
14386,deer
14387,frog
14388,bird
14389,frog
14390,automobile
14391,truck
14392,automobile
14393,dog
14394,dog
14395,airplane
14396,dog
14397,horse
14398,horse
14399,dog
14400,dog
14401,frog
14402,truck
14403,bird
14404,frog
14405,cat
14406,truck
14407,bird
14408,ship
14409,frog
14410,frog
14411,airplane
14412,dog
14413,cat
14414,frog
14415,dog
14416,ship
14417,horse
14418,bird
14419,deer
14420,frog
14421,truck
14422,cat
14423,dog
14424,horse
14425,cat
14426,cat
14427,airplane
14428,truck
14429,deer
14430,ship
14431,automobile
14432,cat
14433,dog
14434,dog
14435,airplane
14436,frog
14437,bird
14438,truck
14439,deer
14440,airplane
14441,automobile
14442,horse
14443,bird
14444,dog
14445,airplane
14446,dog
14447,deer
14448,deer
14449,frog
14450,airplane
14451,frog
14452,airplane
14453,horse
14454,ship
14455,horse
14456,ship
14457,truck
14458,bird
14459,airplane
14460,bird
14461,ship
14462,dog
14463,ship
14464,deer
14465,ship
14466,truck
14467,bird
14468,dog
14469,truck
14470,ship
14471,bird
14472,cat
14473,dog
14474,dog
14475,ship
14476,horse
14477,dog
14478,dog
14479,airplane
14480,truck
14481,airplane
14482,horse
14483,horse
14484,dog
14485,ship
14486,truck
14487,cat
14488,horse
14489,truck
14490,airplane
14491,horse
14492,truck
14493,automobile
14494,horse
14495,ship
14496,ship
14497,airplane
14498,automobile
14499,deer
14500,truck
14501,deer
14502,ship
14503,frog
14504,dog
14505,airplane
14506,ship
14507,horse
14508,horse
14509,horse
14510,ship
14511,ship
14512,ship
14513,frog
14514,deer
14515,horse
14516,frog
14517,deer
14518,dog
14519,deer
14520,automobile
14521,frog
14522,airplane
14523,dog
14524,airplane
14525,dog
14526,frog
14527,ship
14528,deer
14529,cat
14530,truck
14531,horse
14532,automobile
14533,airplane
14534,frog
14535,bird
14536,automobile
14537,airplane
14538,truck
14539,dog
14540,horse
14541,dog
14542,automobile
14543,ship
14544,truck
14545,dog
14546,truck
14547,deer
14548,dog
14549,bird
14550,cat
14551,automobile
14552,frog
14553,deer
14554,ship
14555,dog
14556,frog
14557,truck
14558,deer
14559,deer
14560,automobile
14561,deer
14562,bird
14563,ship
14564,truck
14565,bird
14566,horse
14567,deer
14568,automobile
14569,cat
14570,truck
14571,bird
14572,deer
14573,dog
14574,frog
14575,truck
14576,airplane
14577,dog
14578,deer
14579,deer
14580,frog
14581,ship
14582,dog
14583,ship
14584,bird
14585,truck
14586,frog
14587,airplane
14588,frog
14589,frog
14590,horse
14591,bird
14592,truck
14593,dog
14594,cat
14595,dog
14596,deer
14597,ship
14598,frog
14599,automobile
14600,frog
14601,ship
14602,airplane
14603,truck
14604,dog
14605,bird
14606,horse
14607,airplane
14608,truck
14609,airplane
14610,horse
14611,automobile
14612,frog
14613,automobile
14614,frog
14615,horse
14616,ship
14617,truck
14618,airplane
14619,dog
14620,truck
14621,airplane
14622,horse
14623,cat
14624,cat
14625,deer
14626,deer
14627,dog
14628,bird
14629,airplane
14630,ship
14631,automobile
14632,deer
14633,horse
14634,truck
14635,truck
14636,cat
14637,frog
14638,dog
14639,ship
14640,cat
14641,dog
14642,horse
14643,ship
14644,dog
14645,automobile
14646,automobile
14647,ship
14648,airplane
14649,truck
14650,truck
14651,airplane
14652,cat
14653,horse
14654,airplane
14655,frog
14656,truck
14657,ship
14658,airplane
14659,frog
14660,ship
14661,truck
14662,frog
14663,airplane
14664,deer
14665,ship
14666,frog
14667,dog
14668,ship
14669,deer
14670,ship
14671,truck
14672,dog
14673,horse
14674,deer
14675,ship
14676,deer
14677,deer
14678,ship
14679,airplane
14680,horse
14681,deer
14682,automobile
14683,automobile
14684,horse
14685,deer
14686,dog
14687,frog
14688,frog
14689,bird
14690,frog
14691,ship
14692,cat
14693,frog
14694,ship
14695,cat
14696,bird
14697,cat
14698,ship
14699,dog
14700,dog
14701,bird
14702,cat
14703,horse
14704,frog
14705,ship
14706,airplane
14707,dog
14708,bird
14709,deer
14710,automobile
14711,cat
14712,cat
14713,bird
14714,truck
14715,bird
14716,airplane
14717,truck
14718,dog
14719,automobile
14720,dog
14721,ship
14722,truck
14723,truck
14724,airplane
14725,frog
14726,airplane
14727,deer
14728,deer
14729,frog
14730,frog
14731,airplane
14732,horse
14733,dog
14734,bird
14735,ship
14736,ship
14737,automobile
14738,ship
14739,cat
14740,deer
14741,cat
14742,bird
14743,frog
14744,ship
14745,deer
14746,horse
14747,airplane
14748,cat
14749,deer
14750,ship
14751,truck
14752,frog
14753,cat
14754,truck
14755,frog
14756,bird
14757,horse
14758,dog
14759,ship
14760,frog
14761,bird
14762,frog
14763,frog
14764,ship
14765,bird
14766,truck
14767,horse
14768,truck
14769,bird
14770,horse
14771,truck
14772,truck
14773,frog
14774,truck
14775,airplane
14776,deer
14777,ship
14778,ship
14779,ship
14780,bird
14781,ship
14782,horse
14783,truck
14784,horse
14785,bird
14786,ship
14787,frog
14788,airplane
14789,ship
14790,dog
14791,airplane
14792,deer
14793,dog
14794,airplane
14795,deer
14796,ship
14797,dog
14798,frog
14799,dog
14800,bird
14801,airplane
14802,horse
14803,truck
14804,airplane
14805,horse
14806,truck
14807,dog
14808,cat
14809,airplane
14810,bird
14811,automobile
14812,frog
14813,frog
14814,frog
14815,truck
14816,truck
14817,ship
14818,dog
14819,truck
14820,truck
14821,truck
14822,deer
14823,ship
14824,deer
14825,ship
14826,airplane
14827,bird
14828,automobile
14829,horse
14830,truck
14831,ship
14832,horse
14833,truck
14834,deer
14835,airplane
14836,dog
14837,horse
14838,truck
14839,deer
14840,automobile
14841,ship
14842,ship
14843,cat
14844,dog
14845,bird
14846,airplane
14847,dog
14848,truck
14849,dog
14850,bird
14851,ship
14852,bird
14853,truck
14854,automobile
14855,truck
14856,horse
14857,dog
14858,automobile
14859,deer
14860,truck
14861,truck
14862,frog
14863,deer
14864,horse
14865,frog
14866,airplane
14867,truck
14868,bird
14869,automobile
14870,bird
14871,ship
14872,frog
14873,truck
14874,airplane
14875,cat
14876,horse
14877,airplane
14878,frog
14879,dog
14880,ship
14881,airplane
14882,cat
14883,automobile
14884,horse
14885,ship
14886,automobile
14887,bird
14888,horse
14889,truck
14890,ship
14891,truck
14892,dog
14893,ship
14894,dog
14895,dog
14896,dog
14897,ship
14898,truck
14899,dog
14900,dog
14901,automobile
14902,frog
14903,truck
14904,frog
14905,deer
14906,truck
14907,automobile
14908,cat
14909,airplane
14910,truck
14911,deer
14912,truck
14913,dog
14914,cat
14915,frog
14916,bird
14917,automobile
14918,ship
14919,bird
14920,ship
14921,dog
14922,horse
14923,truck
14924,airplane
14925,deer
14926,deer
14927,ship
14928,frog
14929,bird
14930,ship
14931,automobile
14932,ship
14933,deer
14934,bird
14935,horse
14936,frog
14937,ship
14938,automobile
14939,truck
14940,horse
14941,deer
14942,horse
14943,dog
14944,frog
14945,ship
14946,airplane
14947,truck
14948,dog
14949,ship
14950,deer
14951,horse
14952,ship
14953,horse
14954,automobile
14955,ship
14956,truck
14957,truck
14958,airplane
14959,automobile
14960,bird
14961,automobile
14962,automobile
14963,bird
14964,automobile
14965,cat
14966,truck
14967,frog
14968,bird
14969,automobile
14970,truck
14971,cat
14972,bird
14973,truck
14974,dog
14975,frog
14976,deer
14977,dog
14978,truck
14979,deer
14980,cat
14981,truck
14982,bird
14983,ship
14984,truck
14985,airplane
14986,frog
14987,frog
14988,truck
14989,cat
14990,truck
14991,airplane
14992,deer
14993,airplane
14994,truck
14995,bird
14996,dog
14997,deer
14998,automobile
14999,airplane
15000,truck
15001,ship
15002,truck
15003,frog
15004,horse
15005,airplane
15006,cat
15007,frog
15008,deer
15009,frog
15010,cat
15011,frog
15012,deer
15013,frog
15014,airplane
15015,horse
15016,bird
15017,dog
15018,airplane
15019,dog
15020,dog
15021,deer
15022,airplane
15023,truck
15024,frog
15025,frog
15026,deer
15027,horse
15028,truck
15029,horse
15030,bird
15031,airplane
15032,horse
15033,frog
15034,ship
15035,cat
15036,deer
15037,bird
15038,airplane
15039,airplane
15040,truck
15041,deer
15042,frog
15043,cat
15044,airplane
15045,bird
15046,dog
15047,cat
15048,truck
15049,automobile
15050,dog
15051,airplane
15052,bird
15053,deer
15054,truck
15055,horse
15056,dog
15057,airplane
15058,truck
15059,truck
15060,deer
15061,frog
15062,frog
15063,truck
15064,frog
15065,bird
15066,ship
15067,bird
15068,ship
15069,dog
15070,dog
15071,truck
15072,automobile
15073,deer
15074,frog
15075,automobile
15076,automobile
15077,horse
15078,airplane
15079,automobile
15080,deer
15081,ship
15082,truck
15083,ship
15084,airplane
15085,ship
15086,bird
15087,deer
15088,dog
15089,horse
15090,bird
15091,ship
15092,truck
15093,horse
15094,ship
15095,frog
15096,bird
15097,horse
15098,truck
15099,deer
15100,horse
15101,automobile
15102,truck
15103,deer
15104,frog
15105,ship
15106,bird
15107,airplane
15108,bird
15109,deer
15110,dog
15111,deer
15112,deer
15113,dog
15114,dog
15115,truck
15116,deer
15117,cat
15118,cat
15119,bird
15120,airplane
15121,dog
15122,dog
15123,truck
15124,dog
15125,truck
15126,horse
15127,deer
15128,ship
15129,frog
15130,truck
15131,truck
15132,deer
15133,cat
15134,automobile
15135,bird
15136,frog
15137,deer
15138,truck
15139,ship
15140,ship
15141,ship
15142,truck
15143,bird
15144,cat
15145,ship
15146,ship
15147,airplane
15148,deer
15149,horse
15150,deer
15151,cat
15152,automobile
15153,automobile
15154,bird
15155,airplane
15156,deer
15157,frog
15158,ship
15159,dog
15160,ship
15161,deer
15162,airplane
15163,horse
15164,frog
15165,truck
15166,automobile
15167,ship
15168,truck
15169,bird
15170,ship
15171,frog
15172,airplane
15173,truck
15174,dog
15175,frog
15176,truck
15177,frog
15178,horse
15179,ship
15180,ship
15181,deer
15182,dog
15183,automobile
15184,automobile
15185,ship
15186,truck
15187,truck
15188,deer
15189,deer
15190,dog
15191,frog
15192,frog
15193,deer
15194,ship
15195,deer
15196,airplane
15197,truck
15198,automobile
15199,bird
15200,truck
15201,truck
15202,truck
15203,bird
15204,truck
15205,deer
15206,ship
15207,deer
15208,ship
15209,dog
15210,airplane
15211,automobile
15212,ship
15213,airplane
15214,ship
15215,dog
15216,dog
15217,automobile
15218,automobile
15219,ship
15220,airplane
15221,ship
15222,dog
15223,ship
15224,cat
15225,dog
15226,dog
15227,deer
15228,truck
15229,deer
15230,airplane
15231,dog
15232,horse
15233,dog
15234,truck
15235,truck
15236,automobile
15237,frog
15238,truck
15239,deer
15240,truck
15241,horse
15242,airplane
15243,deer
15244,bird
15245,ship
15246,horse
15247,frog
15248,deer
15249,airplane
15250,frog
15251,airplane
15252,automobile
15253,deer
15254,deer
15255,airplane
15256,cat
15257,cat
15258,ship
15259,ship
15260,horse
15261,truck
15262,automobile
15263,ship
15264,bird
15265,truck
15266,truck
15267,deer
15268,frog
15269,bird
15270,truck
15271,truck
15272,frog
15273,cat
15274,ship
15275,ship
15276,airplane
15277,ship
15278,bird
15279,deer
15280,dog
15281,horse
15282,frog
15283,horse
15284,truck
15285,dog
15286,airplane
15287,horse
15288,dog
15289,airplane
15290,ship
15291,dog
15292,cat
15293,frog
15294,truck
15295,bird
15296,airplane
15297,truck
15298,deer
15299,cat
15300,ship
15301,bird
15302,ship
15303,airplane
15304,truck
15305,ship
15306,truck
15307,ship
15308,horse
15309,airplane
15310,cat
15311,dog
15312,truck
15313,automobile
15314,horse
15315,cat
15316,truck
15317,horse
15318,frog
15319,ship
15320,cat
15321,bird
15322,frog
15323,truck
15324,dog
15325,airplane
15326,frog
15327,horse
15328,airplane
15329,airplane
15330,frog
15331,airplane
15332,truck
15333,ship
15334,automobile
15335,horse
15336,frog
15337,truck
15338,frog
15339,horse
15340,ship
15341,truck
15342,ship
15343,truck
15344,airplane
15345,ship
15346,airplane
15347,truck
15348,automobile
15349,airplane
15350,frog
15351,automobile
15352,deer
15353,ship
15354,cat
15355,horse
15356,airplane
15357,horse
15358,automobile
15359,dog
15360,truck
15361,frog
15362,truck
15363,deer
15364,automobile
15365,cat
15366,truck
15367,airplane
15368,ship
15369,dog
15370,horse
15371,deer
15372,cat
15373,truck
15374,automobile
15375,truck
15376,frog
15377,cat
15378,bird
15379,automobile
15380,airplane
15381,automobile
15382,frog
15383,ship
15384,dog
15385,ship
15386,airplane
15387,frog
15388,bird
15389,dog
15390,frog
15391,ship
15392,horse
15393,truck
15394,bird
15395,truck
15396,frog
15397,frog
15398,dog
15399,cat
15400,bird
15401,cat
15402,bird
15403,dog
15404,cat
15405,ship
15406,automobile
15407,ship
15408,bird
15409,cat
15410,dog
15411,truck
15412,bird
15413,deer
15414,airplane
15415,dog
15416,cat
15417,deer
15418,truck
15419,ship
15420,automobile
15421,airplane
15422,frog
15423,truck
15424,automobile
15425,automobile
15426,bird
15427,airplane
15428,automobile
15429,truck
15430,bird
15431,cat
15432,dog
15433,truck
15434,deer
15435,ship
15436,cat
15437,automobile
15438,automobile
15439,ship
15440,dog
15441,automobile
15442,airplane
15443,cat
15444,frog
15445,bird
15446,automobile
15447,frog
15448,frog
15449,frog
15450,automobile
15451,horse
15452,horse
15453,airplane
15454,frog
15455,deer
15456,horse
15457,automobile
15458,deer
15459,airplane
15460,deer
15461,truck
15462,dog
15463,ship
15464,airplane
15465,airplane
15466,bird
15467,ship
15468,ship
15469,automobile
15470,automobile
15471,airplane
15472,truck
15473,bird
15474,frog
15475,frog
15476,bird
15477,bird
15478,bird
15479,frog
15480,deer
15481,deer
15482,frog
15483,deer
15484,ship
15485,automobile
15486,dog
15487,dog
15488,ship
15489,deer
15490,truck
15491,bird
15492,truck
15493,deer
15494,deer
15495,airplane
15496,truck
15497,horse
15498,ship
15499,truck
15500,ship
15501,deer
15502,ship
15503,cat
15504,ship
15505,frog
15506,airplane
15507,deer
15508,airplane
15509,horse
15510,automobile
15511,frog
15512,dog
15513,automobile
15514,frog
15515,cat
15516,bird
15517,deer
15518,truck
15519,bird
15520,airplane
15521,cat
15522,ship
15523,cat
15524,truck
15525,horse
15526,frog
15527,ship
15528,deer
15529,bird
15530,airplane
15531,frog
15532,truck
15533,deer
15534,truck
15535,frog
15536,ship
15537,frog
15538,airplane
15539,deer
15540,truck
15541,deer
15542,frog
15543,deer
15544,automobile
15545,ship
15546,frog
15547,ship
15548,deer
15549,airplane
15550,deer
15551,truck
15552,deer
15553,automobile
15554,ship
15555,ship
15556,dog
15557,ship
15558,frog
15559,automobile
15560,airplane
15561,truck
15562,deer
15563,ship
15564,airplane
15565,dog
15566,deer
15567,dog
15568,airplane
15569,frog
15570,horse
15571,cat
15572,ship
15573,frog
15574,frog
15575,horse
15576,dog
15577,ship
15578,automobile
15579,bird
15580,deer
15581,frog
15582,dog
15583,automobile
15584,ship
15585,truck
15586,airplane
15587,dog
15588,automobile
15589,dog
15590,truck
